Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2019 ,Buick,Encore Preferred,New,0,27249,Silver,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,18230,cars.com/vehicledetail/detail/779475724/overview/
2019 ,Buick,Encore Preferred,New,0,27269,Silver,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,18230,cars.com/vehicledetail/detail/780510507/overview/
2020 ,Buick,Envision Essence,New,0,39779,Black,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,30980,cars.com/vehicledetail/detail/791964537/overview/
2020 ,Buick,Enclave Avenir,New,0,57676,Black,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,47995,cars.com/vehicledetail/detail/787323258/overview/
2019 ,Buick,Encore Preferred,New,0,27269,Gray,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,18230,cars.com/vehicledetail/detail/787323379/overview/
2019 ,Buick,Encore Preferred,New,0,27269,Gray,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,18230,cars.com/vehicledetail/detail/787323423/overview/
2019 ,Buick,Encore Preferred,New,0,25959,White,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,16940,cars.com/vehicledetail/detail/789250826/overview/
2019 ,Buick,Encore Preferred,New,0,27269,Gray,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,18230,cars.com/vehicledetail/detail/787323248/overview/
2020 ,Buick,Envision Essence,New,0,38141,White,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,28990,cars.com/vehicledetail/detail/784082129/overview/
2020 ,Buick,Envision Essence,New,0,38078,White,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,28990,cars.com/vehicledetail/detail/786140663/overview/
2020 ,Buick,Envision Essence,New,0,38067,Blue,Other,Automatic,FWD,Beck & Masten North,1100,4.3,16.0,28990,cars.com/vehicledetail/detail/791964251/overview/
2013 ,Buick,Enclave Leather,Used,122028,0,White,Brown,Automatic,FWD,ANF Auto Finance,121,2.9,17.0,12995,cars.com/vehicledetail/detail/788417792/overview/
2015 ,Buick,Enclave Leather,Used,126932,0,White,Gray,Automatic,FWD,ANF Auto Finance,121,2.9,17.0,13595,cars.com/vehicledetail/detail/786720882/overview/
2011 ,Buick,Enclave CX,Used,104232,0,Brown,Beige,Automatic,FWD,ANF Auto Finance,121,2.9,17.0,8995,cars.com/vehicledetail/detail/790637403/overview/
2015 ,Buick,LaCrosse Leather,Used,89234,0,Black,Other,Automatic,FWD,Houston Used Auto Sales,0,0.0,18.0,11249,cars.com/vehicledetail/detail/790579345/overview/
2016 ,Buick,Regal Turbo GS,Used,36383,0,Black,Black,Automatic,FWD,Texas Auto North,28,4.4,21.0,19500,cars.com/vehicledetail/detail/786496707/overview/
2019 ,Buick,Encore Preferred,New,0,26090,Black,Black,Automatic,FWD,Beck & Masten Buick GMC South,352,3.4,26.0,17249,cars.com/vehicledetail/detail/782900572/overview/
2020 ,Buick,Enclave Avenir,New,0,57546,Black,Black,Automatic,FWD,Beck & Masten Buick GMC South,352,3.4,26.0,51615,cars.com/vehicledetail/detail/796319194/overview/
2006 ,Buick,Lucerne CXS,Used,93896,0,Black,Black,Automatic,FWD,Ron Carter Cadillac Hyundai,7187,4.1,30.0,6988,cars.com/vehicledetail/detail/791823961/overview/
2014 ,Buick,Enclave Premium,Used,123348,0,Brown,Brown,Automatic,FWD,Covert Chevrolet GMC Buick,71,3.4,106.0,13985,cars.com/vehicledetail/detail/791111206/overview/
2013 ,Buick,Encore Premium,Used,42912,0,White,Black,Automatic,FWD,CAG - Austin Subaru,548,4.9,132.0,13488,cars.com/vehicledetail/detail/791293219/overview/
2019 ,Buick,Regal TourX Preferred,New,0,35860,Black,Black,Automatic,AWD,Covert Buick GMC Austin,845,3.5,134.0,25360,cars.com/vehicledetail/detail/788078762/overview/
2019 ,Buick,Regal TourX Preferred,New,0,35860,Gray,Black,Automatic,AWD,Covert Buick GMC Austin,845,3.5,134.0,25360,cars.com/vehicledetail/detail/791113499/overview/
2018 ,Buick,Encore Preferred,Buick Certified,38815,0,Black,Gray,Automatic,FWD,AutoNation Chevrolet West Austin,384,4.3,134.0,14612,cars.com/vehicledetail/detail/794661628/overview/
2019 ,Buick,Encore Sport Touring,New,0,27190,Silver,Black,Automatic,FWD,Covert Buick GMC Austin,845,3.5,134.0,16690,cars.com/vehicledetail/detail/785903427/overview/
2020 ,Buick,Enclave Avenir,New,0,55645,Black,Black,Automatic,FWD,Don Hewlett Chevrolet Buick,1671,4.6,136.0,45645,cars.com/vehicledetail/detail/789562062/overview/
2019 ,Buick,Encore Essence,New,0,34515,Red,Gray,Automatic,FWD,Don Hewlett Chevrolet Buick,1671,4.6,136.0,24515,cars.com/vehicledetail/detail/777750783/overview/
2020 ,Buick,Encore Preferred,New,0,25895,White,Black,Automatic,FWD,Don Hewlett Chevrolet Buick,1671,4.6,136.0,22052,cars.com/vehicledetail/detail/795758087/overview/
2020 ,Buick,Envision Premium,New,0,42390,Gray,Gray,Automatic,AWD,Don Hewlett Chevrolet Buick,1671,4.6,136.0,35390,cars.com/vehicledetail/detail/791745598/overview/
